"","id","block","refClass","appliance","pct_goal","rounded","state","family","state_avg","plan","value","change","state_dif"
"266",75038,1,"kWh","AC","10%","Rounded","Colorado",1000,498,"plan2",600,-400,102
"267",75038,1,"kWh","HEAT","10%","Rounded","Colorado",18000,16411,"plan1",15000,-3000,-1411
"268",75038,1,"kWh","HEAT","10%","Rounded","Colorado",18000,16411,"plan2",16000,-2000,-411
"269",75038,1,"kWh","WATER","10%","Rounded","Colorado",12000,5832,"plan1",9500,-2500,3668
"270",75038,1,"kWh","WATER","10%","Rounded","Colorado",12000,5832,"plan2",6000,-6000,168
"271",75038,1,"kWh","REFRIG","10%","Rounded","Colorado",1000,1142,"plan1",500,-500,-642
"272",75038,1,"kWh","REFRIG","10%","Rounded","Colorado",1000,1142,"plan2",500,-500,-642
"273",75038,1,"kWh","OTHER","10%","Rounded","Colorado",8000,6652,"plan1",8000,0,1348
"274",75038,1,"kWh","OTHER","10%","Rounded","Colorado",8000,6652,"plan2",7000,-1000,348
"275",75038,1,"kWh","TOTAL","10%","Rounded","Colorado",40000,30535,"plan1",33500,-6500,2965
"276",75038,1,"kWh","TOTAL","10%","Rounded","Colorado",40000,30535,"plan2",30100,-9900,-435
"277",75038,2,"kWh","AC","15%","Not Rounded","Texas",6573,4249,"plan1",5000,-1573,751
"278",75038,2,"kWh","AC","15%","Not Rounded","Texas",6573,4249,"plan2",5000,-1573,751
"279",75038,2,"kWh","HEAT","15%","Not Rounded","Texas",6118,5099,"plan1",4000,-2118,-1099
"280",75038,2,"kWh","HEAT","15%","Not Rounded","Texas",6118,5099,"plan2",5000,-1118,-99
"281",75038,2,"kWh","WATER","15%","Not Rounded","Texas",5257,4396,"plan1",3000,-2257,-1396
"282",75038,2,"kWh","WATER","15%","Not Rounded","Texas",5257,4396,"plan2",2500,-2757,-1896
"283",75038,2,"kWh","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan1",1000,-1639,-318
"284",75038,2,"kWh","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan2",1500,-1139,182
"285",75038,2,"kWh","OTHER","15%","Not Rounded","Texas",8459,7883,"plan1",5000,-3459,-2883
"286",75038,2,"kWh","OTHER","15%","Not Rounded","Texas",8459,7883,"plan2",4000,-4459,-3883
"287",75038,2,"kWh","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan1",18000,-11046,-4945
"288",75038,2,"kWh","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan2",18000,-11046,-4945
"289",75234,1,"USD","AC","15%","Not Rounded","Texas",6573,4249,"plan1",4987,-1586,738
"290",75234,1,"USD","AC","15%","Not Rounded","Texas",6573,4249,"plan2",5007,-1566,758
"291",75234,1,"USD","HEAT","15%","Not Rounded","Texas",6118,5099,"plan1",4782,-1336,-317
"292",75234,1,"USD","HEAT","15%","Not Rounded","Texas",6118,5099,"plan2",4983,-1135,-116
"293",75234,1,"USD","WATER","15%","Not Rounded","Texas",5257,4396,"plan1",4568,-689,172
"294",75234,1,"USD","WATER","15%","Not Rounded","Texas",5257,4396,"plan2",4421,-836,25
"295",75234,1,"USD","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan1",1983,-656,665
"296",75234,1,"USD","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan2",2051,-588,733
"297",75234,1,"USD","OTHER","15%","Not Rounded","Texas",8459,7883,"plan1",8372,-87,489
"298",75234,1,"USD","OTHER","15%","Not Rounded","Texas",8459,7883,"plan2",8230,-229,347
"299",75234,1,"USD","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan1",24692,-4354,1747
"300",75234,1,"USD","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan2",24692,-4354,1747
"301",75234,2,"USD","AC","10%","Rounded","Massachusetts",0,322,"plan1",200,200,-122
"302",75234,2,"USD","AC","10%","Rounded","Massachusetts",0,322,"plan2",200,200,-122
"303",75234,2,"USD","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan1",20000,-7000,892
"304",75234,2,"USD","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan2",23000,-4000,3892
"305",75234,2,"USD","WATER","10%","Rounded","Massachusetts",11000,5070,"plan1",10000,-1000,4930
"306",75234,2,"USD","WATER","10%","Rounded","Massachusetts",11000,5070,"plan2",7000,-4000,1930
"307",75234,2,"USD","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan1",1000,0,-25
"308",75234,2,"USD","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan2",1000,0,-25
"309",75234,2,"USD","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan1",10000,3000,3318
"310",75234,2,"USD","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan2",10000,3000,3318
"311",75234,2,"USD","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan1",41400,-4600,9193
"312",75234,2,"USD","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan2",41400,-4600,9193
"313",75305,1,"kWh","AC","15%","Rounded","Colorado",1000,498,"plan1",9000,8000,8502
"314",75305,1,"kWh","AC","15%","Rounded","Colorado",1000,498,"plan2",400,-600,-98
"315",75305,1,"kWh","HEAT","15%","Rounded","Colorado",18000,16411,"plan1",15000,-3000,-1411
"316",75305,1,"kWh","HEAT","15%","Rounded","Colorado",18000,16411,"plan2",13000,-5000,-3411
"317",75305,1,"kWh","WATER","15%","Rounded","Colorado",12000,5832,"plan1",10000,-2000,4168
"318",75305,1,"kWh","WATER","15%","Rounded","Colorado",12000,5832,"plan2",3500,-8500,-2332
"319",75305,1,"kWh","REFRIG","15%","Rounded","Colorado",1000,1142,"plan1",800,-200,-342
"320",75305,1,"kWh","REFRIG","15%","Rounded","Colorado",1000,1142,"plan2",850,-150,-292
"321",75305,1,"kWh","OTHER","15%","Rounded","Colorado",8000,6652,"plan1",6500,-1500,-152
"322",75305,1,"kWh","OTHER","15%","Rounded","Colorado",8000,6652,"plan2",4000,-4000,-2652
"323",75305,1,"kWh","TOTAL","15%","Rounded","Colorado",40000,30535,"plan1",30000,-10000,-535
"324",75305,1,"kWh","TOTAL","15%","Rounded","Colorado",40000,30535,"plan2",25000,-15000,-5535
"325",75305,2,"kWh","AC","10%","Not Rounded","California",2581,1289,"plan1",2000,-581,711
"326",75305,2,"kWh","AC","10%","Not Rounded","California",2581,1289,"plan2",800,-1781,-489
"327",75305,2,"kWh","HEAT","10%","Not Rounded","California",6157,5597,"plan1",5000,-1157,-597
"328",75305,2,"kWh","HEAT","10%","Not Rounded","California",6157,5597,"plan2",3500,-2657,-2097
"329",75305,2,"kWh","WATER","10%","Not Rounded","California",5061,4601,"plan1",4000,-1061,-601
"330",75305,2,"kWh","WATER","10%","Not Rounded","California",5061,4601,"plan2",3500,-1561,-1101
"331",75305,2,"kWh","REFRIG","10%","Not Rounded","California",1266,1055,"plan1",1000,-266,-55
"332",75305,2,"kWh","REFRIG","10%","Not Rounded","California",1266,1055,"plan2",800,-466,-255
"333",75305,2,"kWh","OTHER","10%","Not Rounded","California",7608,6916,"plan1",6000,-1608,-916
"334",75305,2,"kWh","OTHER","10%","Not Rounded","California",7608,6916,"plan2",4500,-3108,-2416
"335",75305,2,"kWh","TOTAL","10%","Not Rounded","California",22673,19458,"plan1",20000,-2673,542
"336",75305,2,"kWh","TOTAL","10%","Not Rounded","California",22673,19458,"plan2",18000,-4673,-1458
"337",75342,1,"Percentage","AC","15%","Not Rounded","Colorado",697,498,"plan1",1000,303,502
"338",75342,1,"Percentage","AC","15%","Not Rounded","Colorado",697,498,"plan2",2000,1303,1502
"339",75342,1,"Percentage","HEAT","15%","Not Rounded","Colorado",18052,16411,"plan1",456,-17596,-15955
"340",75342,1,"Percentage","HEAT","15%","Not Rounded","Colorado",18052,16411,"plan2",1400,-16652,-15011
"341",75342,1,"Percentage","WATER","15%","Not Rounded","Colorado",11667,5832,"plan1",1500,-10167,-4332
"342",75342,1,"Percentage","WATER","15%","Not Rounded","Colorado",11667,5832,"plan2",1500,-10167,-4332
"343",75342,1,"Percentage","REFRIG","15%","Not Rounded","Colorado",1370,1142,"plan1",1300,-70,158
"344",75342,1,"Percentage","REFRIG","15%","Not Rounded","Colorado",1370,1142,"plan2",1500,130,358
"345",75342,1,"Percentage","OTHER","15%","Not Rounded","Colorado",7982,6652,"plan1",1300,-6682,-5352
"346",75342,1,"Percentage","OTHER","15%","Not Rounded","Colorado",7982,6652,"plan2",1500,-6482,-5152
"347",75342,1,"Percentage","TOTAL","15%","Not Rounded","Colorado",39768,30535,"plan1",1200,-38568,-29335
"348",75342,1,"Percentage","TOTAL","15%","Not Rounded","Colorado",39768,30535,"plan2",1200,-38568,-29335
"349",75342,2,"Percentage","AC","10%","Rounded","Texas",7000,4249,"plan1",450,-6550,-3799
"350",75342,2,"Percentage","AC","10%","Rounded","Texas",7000,4249,"plan2",100,-6900,-4149
"351",75342,2,"Percentage","HEAT","10%","Rounded","Texas",6000,5099,"plan1",150,-5850,-4949
"352",75342,2,"Percentage","HEAT","10%","Rounded","Texas",6000,5099,"plan2",120,-5880,-4979
"353",75342,2,"Percentage","WATER","10%","Rounded","Texas",5000,4396,"plan1",340,-4660,-4056
"354",75342,2,"Percentage","WATER","10%","Rounded","Texas",5000,4396,"plan2",500,-4500,-3896
"355",75342,2,"Percentage","REFRIG","10%","Rounded","Texas",3000,1318,"plan1",500,-2500,-818
"356",75342,2,"Percentage","REFRIG","10%","Rounded","Texas",3000,1318,"plan2",150,-2850,-1168
"357",75342,2,"Percentage","OTHER","10%","Rounded","Texas",8000,7883,"plan1",600,-7400,-7283
"358",75342,2,"Percentage","OTHER","10%","Rounded","Texas",8000,7883,"plan2",600,-7400,-7283
"359",75342,2,"Percentage","TOTAL","10%","Rounded","Texas",29000,22945,"plan1",1500,-27500,-21445
"360",75342,2,"Percentage","TOTAL","10%","Rounded","Texas",29000,22945,"plan2",1700,-27300,-21245
"361",75529,1,"Percentage","AC","10%","Rounded","Colorado",1000,498,"plan1",1456,456,958
"362",75529,1,"Percentage","AC","10%","Rounded","Colorado",1000,498,"plan2",1388,388,890
"363",75529,1,"Percentage","HEAT","10%","Rounded","Colorado",18000,16411,"plan1",3457,-14543,-12954
"364",75529,1,"Percentage","HEAT","10%","Rounded","Colorado",18000,16411,"plan2",976,-17024,-15435
"365",75529,1,"Percentage","WATER","10%","Rounded","Colorado",12000,5832,"plan1",478,-11522,-5354
"366",75529,1,"Percentage","WATER","10%","Rounded","Colorado",12000,5832,"plan2",876,-11124,-4956
"367",75529,1,"Percentage","REFRIG","10%","Rounded","Colorado",1000,1142,"plan1",1342,342,200
"368",75529,1,"Percentage","REFRIG","10%","Rounded","Colorado",1000,1142,"plan2",9686,8686,8544
"369",75529,1,"Percentage","OTHER","10%","Rounded","Colorado",8000,6652,"plan1",1235,-6765,-5417
"370",75529,1,"Percentage","OTHER","10%","Rounded","Colorado",8000,6652,"plan2",9877,1877,3225
"371",75529,1,"Percentage","TOTAL","10%","Rounded","Colorado",40000,30535,"plan1",45,-39955,-30490
"372",75529,1,"Percentage","TOTAL","10%","Rounded","Colorado",40000,30535,"plan2",87,-39913,-30448
"373",75529,2,"Percentage","AC","15%","Not Rounded","Texas",6573,4249,"plan1",689,-5884,-3560
"374",75529,2,"Percentage","AC","15%","Not Rounded","Texas",6573,4249,"plan2",9569,2996,5320
"375",75529,2,"Percentage","HEAT","15%","Not Rounded","Texas",6118,5099,"plan1",2348,-3770,-2751
"376",75529,2,"Percentage","HEAT","15%","Not Rounded","Texas",6118,5099,"plan2",8763,2645,3664
"377",75529,2,"Percentage","WATER","15%","Not Rounded","Texas",5257,4396,"plan1",1347,-3910,-3049
"378",75529,2,"Percentage","WATER","15%","Not Rounded","Texas",5257,4396,"plan2",9878,4621,5482
"379",75529,2,"Percentage","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan1",7698,5059,6380
"380",75529,2,"Percentage","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan2",7867,5228,6549
"381",75529,2,"Percentage","OTHER","15%","Not Rounded","Texas",8459,7883,"plan1",7544,-915,-339
"382",75529,2,"Percentage","OTHER","15%","Not Rounded","Texas",8459,7883,"plan2",7681,-778,-202
"383",75529,2,"Percentage","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan1",13626,-15420,-9319
"384",75529,2,"Percentage","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan2",43938,14892,20993
"385",75549,1,"kWh","AC","10%","Not Rounded","California",2581,1289,"plan1",3000,419,1711
"386",75549,1,"kWh","AC","10%","Not Rounded","California",2581,1289,"plan2",3400,819,2111
"387",75549,1,"kWh","HEAT","10%","Not Rounded","California",3000,5597,"plan1",4000,1000,-1597
"388",75549,1,"kWh","HEAT","10%","Not Rounded","California",3000,5597,"plan2",5000,2000,-597
"389",75549,1,"kWh","WATER","10%","Not Rounded","California",5061,4601,"plan1",4000,-1061,-601
"390",75549,1,"kWh","WATER","10%","Not Rounded","California",5061,4601,"plan2",3000,-2061,-1601
"391",75549,1,"kWh","REFRIG","10%","Not Rounded","California",1266,1055,"plan1",2000,734,945
"392",75549,1,"kWh","REFRIG","10%","Not Rounded","California",1266,1055,"plan2",4000,2734,2945
"393",75549,1,"kWh","OTHER","10%","Not Rounded","California",7608,6916,"plan1",6000,-1608,-916
"394",75549,1,"kWh","OTHER","10%","Not Rounded","California",7608,6916,"plan2",8000,392,1084
"395",75549,1,"kWh","TOTAL","10%","Not Rounded","California",22673,19458,"plan1",9000,-13673,-10458
"396",75549,1,"kWh","TOTAL","10%","Not Rounded","California",22673,19458,"plan2",10000,-12673,-9458
"397",75549,2,"kWh","AC","15%","Rounded","Massachusetts",0,322,"plan1",2000,2000,1678
"398",75549,2,"kWh","AC","15%","Rounded","Massachusetts",0,322,"plan2",4000,4000,3678
"399",75549,2,"kWh","HEAT","15%","Rounded","Massachusetts",27000,19108,"plan1",4000,-23000,-15108
"400",75549,2,"kWh","HEAT","15%","Rounded","Massachusetts",27000,19108,"plan2",5000,-22000,-14108
"401",75549,2,"kWh","WATER","15%","Rounded","Massachusetts",11000,5070,"plan1",4000,-7000,-1070
"402",75549,2,"kWh","WATER","15%","Rounded","Massachusetts",11000,5070,"plan2",5000,-6000,-70
"403",75549,2,"kWh","REFRIG","15%","Rounded","Massachusetts",1000,1025,"plan1",5000,4000,3975
"404",75549,2,"kWh","REFRIG","15%","Rounded","Massachusetts",1000,1025,"plan2",6000,5000,4975
"405",75549,2,"kWh","OTHER","15%","Rounded","Massachusetts",7000,6682,"plan1",3000,-4000,-3682
"406",75549,2,"kWh","OTHER","15%","Rounded","Massachusetts",7000,6682,"plan2",5000,-2000,-1682
"407",75549,2,"kWh","TOTAL","15%","Rounded","Massachusetts",46000,32207,"plan1",5000,-41000,-27207
"408",75549,2,"kWh","TOTAL","15%","Rounded","Massachusetts",46000,32207,"plan2",6000,-40000,-26207
"409",75616,1,"Percentage","AC","10%","Rounded","Massachusetts",0,322,"plan1",4000,4000,3678
"410",75616,1,"Percentage","AC","10%","Rounded","Massachusetts",0,322,"plan2",7000,7000,6678
"411",75616,1,"Percentage","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan1",20000,-7000,892
"412",75616,1,"Percentage","HEAT","10%","Rounded","Massachusetts",27000,19108,"plan2",17000,-10000,-2108
"413",75616,1,"Percentage","WATER","10%","Rounded","Massachusetts",11000,5070,"plan1",3000,-8000,-2070
"414",75616,1,"Percentage","WATER","10%","Rounded","Massachusetts",11000,5070,"plan2",3000,-8000,-2070
"415",75616,1,"Percentage","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan1",4000,3000,2975
"416",75616,1,"Percentage","REFRIG","10%","Rounded","Massachusetts",1000,1025,"plan2",4000,3000,2975
"417",75616,1,"Percentage","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan1",9000,2000,2318
"418",75616,1,"Percentage","OTHER","10%","Rounded","Massachusetts",7000,6682,"plan2",9000,2000,2318
"419",75616,1,"Percentage","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan1",40000,-6000,7793
"420",75616,1,"Percentage","TOTAL","10%","Rounded","Massachusetts",46000,32207,"plan2",40000,-6000,7793
"421",75616,2,"Percentage","AC","15%","Not Rounded","Texas",6573,4249,"plan1",17000,10427,12751
"422",75616,2,"Percentage","AC","15%","Not Rounded","Texas",6573,4249,"plan2",16000,9427,11751
"423",75616,2,"Percentage","HEAT","15%","Not Rounded","Texas",6118,5099,"plan1",1000,-5118,-4099
"424",75616,2,"Percentage","HEAT","15%","Not Rounded","Texas",6118,5099,"plan2",1000,-5118,-4099
"425",75616,2,"Percentage","WATER","15%","Not Rounded","Texas",5257,4396,"plan1",1000,-4257,-3396
"426",75616,2,"Percentage","WATER","15%","Not Rounded","Texas",5257,4396,"plan2",1000,-4257,-3396
"427",75616,2,"Percentage","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan1",2000,-639,682
"428",75616,2,"Percentage","REFRIG","15%","Not Rounded","Texas",2639,1318,"plan2",2000,-639,682
"429",75616,2,"Percentage","OTHER","15%","Not Rounded","Texas",8459,7883,"plan1",3689,-4770,-4194
"430",75616,2,"Percentage","OTHER","15%","Not Rounded","Texas",8459,7883,"plan2",4689,-3770,-3194
"431",75616,2,"Percentage","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan1",24689,-4357,1744
"432",75616,2,"Percentage","TOTAL","15%","Not Rounded","Texas",29046,22945,"plan2",24689,-4357,1744
"433",75632,1,"kWh","AC","10%","Rounded","California",3000,1289,"plan1",542,-2458,-747
"434",75632,1,"kWh","AC","10%","Rounded","California",3000,1289,"plan2",1500,-1500,211
"435",75632,1,"kWh","HEAT","10%","Rounded","California",6000,5597,"plan1",500,-5500,-5097
"436",75632,1,"kWh","HEAT","10%","Rounded","California",6000,5597,"plan2",500,-5500,-5097
"437",75632,1,"kWh","WATER","10%","Rounded","California",5000,4601,"plan1",500,-4500,-4101
"438",75632,1,"kWh","WATER","10%","Rounded","California",5000,4601,"plan2",1000,-4000,-3601
"439",75632,1,"kWh","REFRIG","10%","Rounded","California",1000,1055,"plan1",1000,0,-55
"440",75632,1,"kWh","REFRIG","10%","Rounded","California",1000,1055,"plan2",1000,0,-55
"441",75632,1,"kWh","OTHER","10%","Rounded","California",8000,6916,"plan1",1000,-7000,-5916
"442",75632,1,"kWh","OTHER","10%","Rounded","California",8000,6916,"plan2",1000,-7000,-5916
"443",75632,1,"kWh","TOTAL","10%","Rounded","California",23000,19458,"plan1",3542,-19458,-15916
"444",75632,1,"kWh","TOTAL","10%","Rounded","California",23000,19458,"plan2",5000,-18000,-14458
"445",75632,2,"kWh","AC","15%","Not Rounded","Colorado",697,498,"plan1",3000,2303,2502
"446",75632,2,"kWh","AC","15%","Not Rounded","Colorado",697,498,"plan2",2000,1303,1502
"447",75632,2,"kWh","HEAT","15%","Not Rounded","Colorado",18052,16411,"plan1",3030,-15022,-13381
"448",75632,2,"kWh","HEAT","15%","Not Rounded","Colorado",18052,16411,"plan2",5000,-13052,-11411
"449",75632,2,"kWh","WATER","15%","Not Rounded","Colorado",11667,5832,"plan1",5005,-6662,-827
"450",75632,2,"kWh","WATER","15%","Not Rounded","Colorado",11667,5832,"plan2",8000,-3667,2168
"451",75632,2,"kWh","REFRIG","15%","Not Rounded","Colorado",1370,1142,"plan1",4000,2630,2858
"452",75632,2,"kWh","REFRIG","15%","Not Rounded","Colorado",1370,1142,"plan2",5000,3630,3858
"453",75632,2,"kWh","OTHER","15%","Not Rounded","Colorado",7982,6652,"plan1",5000,-2982,-1652
"454",75632,2,"kWh","OTHER","15%","Not Rounded","Colorado",7982,6652,"plan2",10000,2018,3348
"455",75632,2,"kWh","TOTAL","15%","Not Rounded","Colorado",39768,30535,"plan1",20035,-19733,-10500
"456",75632,2,"kWh","TOTAL","15%","Not Rounded","Colorado",39768,30535,"plan2",30000,-9768,-535
"457",75633,1,"USD","AC","15%","Rounded","Massachusetts",0,322,"plan1",2,2,-320
"458",75633,1,"USD","AC","15%","Rounded","Massachusetts",0,322,"plan2",250,250,-72
"459",75633,1,"USD","HEAT","15%","Rounded","Massachusetts",27000,19108,"plan1",26000,-1000,6892
"460",75633,1,"USD","HEAT","15%","Rounded","Massachusetts",27000,19108,"plan2",18943,-8057,-165
"461",75633,1,"USD","WATER","15%","Rounded","Massachusetts",11000,5070,"plan1",10500,-500,5430
"462",75633,1,"USD","WATER","15%","Rounded","Massachusetts",11000,5070,"plan2",5129,-5871,59
"463",75633,1,"USD","REFRIG","15%","Rounded","Massachusetts",1000,1025,"plan1",2500,1500,1475
"464",75633,1,"USD","REFRIG","15%","Rounded","Massachusetts",1000,1025,"plan2",1131,131,106
"465",75633,1,"USD","OTHER","15%","Rounded","Massachusetts",7000,6682,"plan1",7000,0,318
"466",75633,1,"USD","OTHER","15%","Rounded","Massachusetts",7000,6682,"plan2",6682,-318,0
"467",75633,1,"USD","TOTAL","15%","Rounded","Massachusetts",46000,32207,"plan1",46002,2,13795
"468",75633,1,"USD","TOTAL","15%","Rounded","Massachusetts",46000,32207,"plan2",32135,-13865,-72
"469",75633,2,"USD","AC","10%","Not Rounded","Texas",6573,4249,"plan1",6500,-73,2251
"470",75633,2,"USD","AC","10%","Not Rounded","Texas",6573,4249,"plan2",4200,-2373,-49
"471",75633,2,"USD","HEAT","10%","Not Rounded","Texas",6118,5099,"plan1",6200,82,1101
"472",75633,2,"USD","HEAT","10%","Not Rounded","Texas",6118,5099,"plan2",5100,-1018,1
"473",75633,2,"USD","WATER","10%","Not Rounded","Texas",5257,4396,"plan1",5300,43,904
"474",75633,2,"USD","WATER","10%","Not Rounded","Texas",5257,4396,"plan2",4400,-857,4
"475",75633,2,"USD","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan1",2500,-139,1182
"476",75633,2,"USD","REFRIG","10%","Not Rounded","Texas",2639,1318,"plan2",1350,-1289,32
"477",75633,2,"USD","OTHER","10%","Not Rounded","Texas",8459,7883,"plan1",8500,41,617
"478",75633,2,"USD","OTHER","10%","Not Rounded","Texas",8459,7883,"plan2",7900,-559,17
"479",75633,2,"USD","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan1",29000,-46,6055
"480",75633,2,"USD","TOTAL","10%","Not Rounded","Texas",29046,22945,"plan2",22950,-6096,5
"481",75646,1,"kWh","AC","15%","Not Rounded","California",2581,1289,"plan1",2567,-14,1278
"482",75646,1,"kWh","AC","15%","Not Rounded","California",2581,1289,"plan2",2905,324,1616
"483",75646,1,"kWh","HEAT","15%","Not Rounded","California",6157,5597,"plan1",3420,-2737,-2177
"484",75646,1,"kWh","HEAT","15%","Not Rounded","California",6157,5597,"plan2",5600,-557,3
"485",75646,1,"kWh","WATER","15%","Not Rounded","California",5061,4601,"plan1",6994,1933,2393
"486",75646,1,"kWh","WATER","15%","Not Rounded","California",5061,4601,"plan2",2450,-2611,-2151
"487",75646,1,"kWh","REFRIG","15%","Not Rounded","California",1266,1055,"plan1",5400,4134,4345
"488",75646,1,"kWh","REFRIG","15%","Not Rounded","California",1266,1055,"plan2",4098,2832,3043
