"id","block","refClass","appliance","pct_goal","rounded","state","calc","edu","els","pct","family","state_avg","plan","value"
"s2_75",2,"kWh","TOTAL","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,22673,19458,"plan2",19200
"s2_76",1,"kWh","AC","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,1000,498,"plan1",400
"s2_76",1,"kWh","AC","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,1000,498,"plan2",300
"s2_76",1,"kWh","HEAT","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,18000,16411,"plan1",10000
"s2_76",1,"kWh","HEAT","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,18000,16411,"plan2",6000
"s2_76",1,"kWh","WATER","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,12000,5832,"plan1",5000
"s2_76",1,"kWh","WATER","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,12000,5832,"plan2",2400
"s2_76",1,"kWh","REFRIG","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,1000,1142,"plan1",700
"s2_76",1,"kWh","REFRIG","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,1000,1142,"plan2",400
"s2_76",1,"kWh","OTHER","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,8000,6652,"plan1",400
"s2_76",1,"kWh","OTHER","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,8000,6652,"plan2",200
"s2_76",1,"kWh","TOTAL","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,40000,30535,"plan1",20000
"s2_76",1,"kWh","TOTAL","15%","Rounded","Colorado","No Calculator","College degree",0.5,0.15,40000,30535,"plan2",19000
"s2_76",2,"kWh","AC","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,2581,1289,"plan1",700
"s2_76",2,"kWh","AC","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,2581,1289,"plan2",400
"s2_76",2,"kWh","HEAT","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,6157,5597,"plan1",4000
"s2_76",2,"kWh","HEAT","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,6157,5597,"plan2",2000
"s2_76",2,"kWh","WATER","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,5061,4601,"plan1",3000
"s2_76",2,"kWh","WATER","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,5061,4601,"plan2",2000
"s2_76",2,"kWh","REFRIG","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,1266,1055,"plan1",1200
"s2_76",2,"kWh","REFRIG","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,1266,1055,"plan2",800
"s2_76",2,"kWh","OTHER","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,7608,6916,"plan1",3500
"s2_76",2,"kWh","OTHER","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,7608,6916,"plan2",2000
"s2_76",2,"kWh","TOTAL","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,22673,19458,"plan1",16000
"s2_76",2,"kWh","TOTAL","10%","Not Rounded","California","No Calculator","College degree",0.5,0.1,22673,19458,"plan2",18000
"s2_79",1,"Percentage","AC","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,1000,498,"plan1",850
"s2_79",1,"Percentage","AC","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,1000,498,"plan2",400
"s2_79",1,"Percentage","HEAT","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,18000,16411,"plan1",15300
"s2_79",1,"Percentage","HEAT","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,18000,16411,"plan2",16000
"s2_79",1,"Percentage","WATER","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,12000,5832,"plan1",10200
"s2_79",1,"Percentage","WATER","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,12000,5832,"plan2",5000
"s2_79",1,"Percentage","REFRIG","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,1000,1142,"plan1",850
"s2_79",1,"Percentage","REFRIG","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,1000,1142,"plan2",1100
"s2_79",1,"Percentage","OTHER","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,8000,6652,"plan1",6800
"s2_79",1,"Percentage","OTHER","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,8000,6652,"plan2",6500
"s2_79",1,"Percentage","TOTAL","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,40000,30535,"plan1",34000
"s2_79",1,"Percentage","TOTAL","15%","Rounded","Colorado","Calculator","College degree",0.875,0.15,40000,30535,"plan2",29000
"s2_79",2,"Percentage","AC","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,2581,1289,"plan1",2322
"s2_79",2,"Percentage","AC","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,2581,1289,"plan2",1300
"s2_79",2,"Percentage","HEAT","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,6157,5597,"plan1",5541
"s2_79",2,"Percentage","HEAT","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,6157,5597,"plan2",6000
"s2_79",2,"Percentage","WATER","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,5061,4601,"plan1",4554
"s2_79",2,"Percentage","WATER","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,5061,4601,"plan2",4600
"s2_79",2,"Percentage","REFRIG","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,1266,1055,"plan1",1139
"s2_79",2,"Percentage","REFRIG","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,1266,1055,"plan2",1100
"s2_79",2,"Percentage","OTHER","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,7608,6916,"plan1",6847
"s2_79",2,"Percentage","OTHER","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,7608,6916,"plan2",7000
"s2_79",2,"Percentage","TOTAL","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,22673,19458,"plan1",16303
"s2_79",2,"Percentage","TOTAL","10%","Not Rounded","California","Calculator","College degree",0.875,0.1,22673,19458,"plan2",20000
"s2_80",1,"Percentage","AC","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,1000,498,"plan1",1000
"s2_80",1,"Percentage","AC","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,1000,498,"plan2",1000
"s2_80",1,"Percentage","HEAT","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,18000,16411,"plan1",16000
"s2_80",1,"Percentage","HEAT","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,18000,16411,"plan2",18000
"s2_80",1,"Percentage","WATER","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,12000,5832,"plan1",10000
"s2_80",1,"Percentage","WATER","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,12000,5832,"plan2",6000
"s2_80",1,"Percentage","REFRIG","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,1000,1142,"plan1",1000
"s2_80",1,"Percentage","REFRIG","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,1000,1142,"plan2",1000
"s2_80",1,"Percentage","OTHER","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,8000,6652,"plan1",6000
"s2_80",1,"Percentage","OTHER","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,8000,6652,"plan2",8000
"s2_80",1,"Percentage","TOTAL","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,40000,30535,"plan1",34000
"s2_80",1,"Percentage","TOTAL","15%","Rounded","Colorado","No Calculator","Some college",0.875,0.15,40000,30535,"plan2",34000
"s2_80",2,"Percentage","AC","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,2581,1289,"plan1",2000
"s2_80",2,"Percentage","AC","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,2581,1289,"plan2",1500
"s2_80",2,"Percentage","HEAT","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,6157,5597,"plan1",6000
"s2_80",2,"Percentage","HEAT","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,6157,5597,"plan2",5500
"s2_80",2,"Percentage","WATER","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,5061,4601,"plan1",5000
"s2_80",2,"Percentage","WATER","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,5061,4601,"plan2",4500
"s2_80",2,"Percentage","REFRIG","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,1266,1055,"plan1",1000
"s2_80",2,"Percentage","REFRIG","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,1266,1055,"plan2",1000
"s2_80",2,"Percentage","OTHER","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,7608,6916,"plan1",6000
"s2_80",2,"Percentage","OTHER","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,7608,6916,"plan2",7500
"s2_80",2,"Percentage","TOTAL","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,22673,19458,"plan1",20000
"s2_80",2,"Percentage","TOTAL","10%","Not Rounded","California","No Calculator","Some college",0.875,0.1,22673,19458,"plan2",20000
"s2_81",1,"kWh","AC","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,1000,498,"plan1",500
"s2_81",1,"kWh","AC","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,1000,498,"plan2",242
"s2_81",1,"kWh","HEAT","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,18000,16411,"plan1",9000
"s2_81",1,"kWh","HEAT","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,18000,16411,"plan2",8205
"s2_81",1,"kWh","WATER","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,12000,5832,"plan1",6000
"s2_81",1,"kWh","WATER","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,12000,5832,"plan2",2916
"s2_81",1,"kWh","REFRIG","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,1000,1142,"plan1",500
"s2_81",1,"kWh","REFRIG","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,1000,1142,"plan2",571
"s2_81",1,"kWh","OTHER","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,8000,6652,"plan1",4000
"s2_81",1,"kWh","OTHER","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,8000,6652,"plan2",3326
"s2_81",1,"kWh","TOTAL","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,40000,30535,"plan1",20000
"s2_81",1,"kWh","TOTAL","15%","Rounded","Colorado","Calculator","Graduate degree",0.5,0.15,40000,30535,"plan2",15260
"s2_81",2,"kWh","AC","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,6573,4249,"plan1",3000
"s2_81",2,"kWh","AC","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,6573,4249,"plan2",2000
"s2_81",2,"kWh","HEAT","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,6118,5099,"plan1",3200
"s2_81",2,"kWh","HEAT","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,6118,5099,"plan2",2500
"s2_81",2,"kWh","WATER","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,5257,4396,"plan1",2500
"s2_81",2,"kWh","WATER","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,5257,4396,"plan2",2155
"s2_81",2,"kWh","REFRIG","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,2639,1318,"plan1",1245
"s2_81",2,"kWh","REFRIG","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,2639,1318,"plan2",575
"s2_81",2,"kWh","OTHER","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,8459,7883,"plan1",4500
"s2_81",2,"kWh","OTHER","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,8459,7883,"plan2",3500
"s2_81",2,"kWh","TOTAL","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,29046,22945,"plan1",14445
"s2_81",2,"kWh","TOTAL","10%","Not Rounded","Texas","Calculator","Graduate degree",0.5,0.1,29046,22945,"plan2",10730
"s2_82",1,"USD","AC","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,0,322,"plan1",150
"s2_82",1,"USD","AC","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,0,322,"plan2",75
"s2_82",1,"USD","HEAT","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,27000,19108,"plan1",15150
"s2_82",1,"USD","HEAT","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,27000,19108,"plan2",7500
"s2_82",1,"USD","WATER","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,11000,5070,"plan1",1000
"s2_82",1,"USD","WATER","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,11000,5070,"plan2",500
"s2_82",1,"USD","REFRIG","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,1000,1025,"plan1",750
"s2_82",1,"USD","REFRIG","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,1000,1025,"plan2",350
"s2_82",1,"USD","OTHER","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,7000,6682,"plan1",3560
"s2_82",1,"USD","OTHER","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,7000,6682,"plan2",1530
"s2_82",1,"USD","TOTAL","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,46000,32207,"plan1",20610
"s2_82",1,"USD","TOTAL","10%","Rounded","Massachusetts","Calculator","College degree",0.375,0.1,46000,32207,"plan2",9955
"s2_82",2,"USD","AC","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,6573,4249,"plan1",2500
"s2_82",2,"USD","AC","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,6573,4249,"plan2",1500
"s2_82",2,"USD","HEAT","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,6118,5099,"plan1",3500
"s2_82",2,"USD","HEAT","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,6118,5099,"plan2",1500
"s2_82",2,"USD","WATER","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,5257,4396,"plan1",2400
"s2_82",2,"USD","WATER","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,5257,4396,"plan2",1000
"s2_82",2,"USD","REFRIG","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,2639,1318,"plan1",901
"s2_82",2,"USD","REFRIG","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,2639,1318,"plan2",720
"s2_82",2,"USD","OTHER","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,8459,7883,"plan1",3500
"s2_82",2,"USD","OTHER","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,8459,7883,"plan2",1500
"s2_82",2,"USD","TOTAL","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,29046,22945,"plan1",12801
"s2_82",2,"USD","TOTAL","15%","Not Rounded","Texas","Calculator","College degree",0.375,0.15,29046,22945,"plan2",6220
"s2_83",1,"USD","AC","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,0,322,"plan1",5000
"s2_83",1,"USD","AC","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,0,322,"plan2",1000
"s2_83",1,"USD","HEAT","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,27000,19108,"plan1",2500
"s2_83",1,"USD","HEAT","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,27000,19108,"plan2",1000
"s2_83",1,"USD","WATER","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,11000,5070,"plan1",2500
"s2_83",1,"USD","WATER","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,11000,5070,"plan2",1000
"s2_83",1,"USD","REFRIG","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,1000,1025,"plan1",2500
"s2_83",1,"USD","REFRIG","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,1000,1025,"plan2",1000
"s2_83",1,"USD","OTHER","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,7000,6682,"plan1",2500
"s2_83",1,"USD","OTHER","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,7000,6682,"plan2",1000
"s2_83",1,"USD","TOTAL","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,46000,32207,"plan1",15000
"s2_83",1,"USD","TOTAL","15%","Rounded","Massachusetts","No Calculator","Graduate degree",0.5,0.15,46000,32207,"plan2",5000
"s2_83",2,"USD","AC","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,6573,4249,"plan1",1000
"s2_83",2,"USD","AC","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,6573,4249,"plan2",1000
"s2_83",2,"USD","HEAT","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,6118,5099,"plan1",1000
"s2_83",2,"USD","HEAT","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,6118,5099,"plan2",1000
"s2_83",2,"USD","WATER","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,5257,4396,"plan1",1000
"s2_83",2,"USD","WATER","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,5257,4396,"plan2",1000
"s2_83",2,"USD","REFRIG","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,2639,1318,"plan1",1000
"s2_83",2,"USD","REFRIG","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,2639,1318,"plan2",1000
"s2_83",2,"USD","OTHER","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,8459,7883,"plan1",1000
"s2_83",2,"USD","OTHER","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,8459,7883,"plan2",1000
"s2_83",2,"USD","TOTAL","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,29046,22945,"plan1",5000
"s2_83",2,"USD","TOTAL","10%","Not Rounded","Texas","No Calculator","Graduate degree",0.5,0.1,29046,22945,"plan2",5000
"s2_84",1,"USD","AC","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,0,322,"plan1",2
"s2_84",1,"USD","AC","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,0,322,"plan2",250
"s2_84",1,"USD","HEAT","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,27000,19108,"plan1",26000
"s2_84",1,"USD","HEAT","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,27000,19108,"plan2",18943
"s2_84",1,"USD","WATER","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,11000,5070,"plan1",10500
"s2_84",1,"USD","WATER","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,11000,5070,"plan2",5129
"s2_84",1,"USD","REFRIG","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,1000,1025,"plan1",2500
"s2_84",1,"USD","REFRIG","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,1000,1025,"plan2",1131
"s2_84",1,"USD","OTHER","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,7000,6682,"plan1",7000
"s2_84",1,"USD","OTHER","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,7000,6682,"plan2",6682
"s2_84",1,"USD","TOTAL","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,46000,32207,"plan1",46002
"s2_84",1,"USD","TOTAL","15%","Rounded","Massachusetts","Calculator","College degree",0.25,0.15,46000,32207,"plan2",32135
"s2_84",2,"USD","AC","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,6573,4249,"plan1",6500
"s2_84",2,"USD","AC","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,6573,4249,"plan2",4200
"s2_84",2,"USD","HEAT","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,6118,5099,"plan1",6200
"s2_84",2,"USD","HEAT","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,6118,5099,"plan2",5100
"s2_84",2,"USD","WATER","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,5257,4396,"plan1",5300
"s2_84",2,"USD","WATER","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,5257,4396,"plan2",4400
"s2_84",2,"USD","REFRIG","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,2639,1318,"plan1",2500
"s2_84",2,"USD","REFRIG","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,2639,1318,"plan2",1350
"s2_84",2,"USD","OTHER","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,8459,7883,"plan1",8500
"s2_84",2,"USD","OTHER","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,8459,7883,"plan2",7900
"s2_84",2,"USD","TOTAL","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,29046,22945,"plan1",29000
"s2_84",2,"USD","TOTAL","10%","Not Rounded","Texas","Calculator","College degree",0.25,0.1,29046,22945,"plan2",22950
"s2_85",1,"kWh","AC","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,0,322,"plan1",100
"s2_85",1,"kWh","AC","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,0,322,"plan2",100
"s2_85",1,"kWh","HEAT","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,27000,19108,"plan1",23000
"s2_85",1,"kWh","HEAT","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,27000,19108,"plan2",23900
"s2_85",1,"kWh","WATER","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,11000,5070,"plan1",10500
"s2_85",1,"kWh","WATER","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,11000,5070,"plan2",10000
"s2_85",1,"kWh","REFRIG","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,1000,1025,"plan1",1000
"s2_85",1,"kWh","REFRIG","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,1000,1025,"plan2",1000
"s2_85",1,"kWh","OTHER","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,7000,6682,"plan1",6800
"s2_85",1,"kWh","OTHER","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,7000,6682,"plan2",6400
"s2_85",1,"kWh","TOTAL","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,46000,32207,"plan1",41400
"s2_85",1,"kWh","TOTAL","10%","Rounded","Massachusetts","No Calculator","Some graduate school",1,0.1,46000,32207,"plan2",41400
"s2_85",2,"kWh","AC","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,6573,4249,"plan1",6073
"s2_85",2,"kWh","AC","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,6573,4249,"plan2",6573
"s2_85",2,"kWh","HEAT","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,6118,5099,"plan1",6118
"s2_85",2,"kWh","HEAT","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,6118,5099,"plan2",4118
"s2_85",2,"kWh","WATER","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,5257,4396,"plan1",4057
"s2_85",2,"kWh","WATER","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,5257,4396,"plan2",4257
"s2_85",2,"kWh","REFRIG","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,2639,1318,"plan1",1339
"s2_85",2,"kWh","REFRIG","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,2639,1318,"plan2",1639
"s2_85",2,"kWh","OTHER","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,8459,7883,"plan1",8102
"s2_85",2,"kWh","OTHER","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,8459,7883,"plan2",7526
"s2_85",2,"kWh","TOTAL","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,29046,22945,"plan1",24599
"s2_85",2,"kWh","TOTAL","15%","Not Rounded","Texas","No Calculator","Some graduate school",1,0.15,29046,22945,"plan2",24599
"s2_86",1,"kWh","AC","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,0,322,"plan1",300
"s2_86",1,"kWh","AC","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,0,322,"plan2",200
"s2_86",1,"kWh","HEAT","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,27000,19108,"plan1",20000
"s2_86",1,"kWh","HEAT","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,27000,19108,"plan2",21000
"s2_86",1,"kWh","WATER","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,11000,5070,"plan1",5000
"s2_86",1,"kWh","WATER","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,11000,5070,"plan2",5000
"s2_86",1,"kWh","REFRIG","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,1000,1025,"plan1",1000
"s2_86",1,"kWh","REFRIG","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,1000,1025,"plan2",1100
"s2_86",1,"kWh","OTHER","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,7000,6682,"plan1",6000
"s2_86",1,"kWh","OTHER","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,7000,6682,"plan2",6000
"s2_86",1,"kWh","TOTAL","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,46000,32207,"plan1",32500
"s2_86",1,"kWh","TOTAL","10%","Rounded","Massachusetts","No Calculator","Graduate degree",0.625,0.1,46000,32207,"plan2",32600
"s2_86",2,"kWh","AC","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,6573,4249,"plan1",4000
"s2_86",2,"kWh","AC","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,6573,4249,"plan2",5000
"s2_86",2,"kWh","HEAT","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,6118,5099,"plan1",5000
"s2_86",2,"kWh","HEAT","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,6118,5099,"plan2",6000
"s2_86",2,"kWh","WATER","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,5257,4396,"plan1",4000
"s2_86",2,"kWh","WATER","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,5257,4396,"plan2",5000
"s2_86",2,"kWh","REFRIG","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,2639,1318,"plan1",2000
"s2_86",2,"kWh","REFRIG","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,2639,1318,"plan2",3000
"s2_86",2,"kWh","OTHER","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,8459,7883,"plan1",8000
"s2_86",2,"kWh","OTHER","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,8459,7883,"plan2",9000
"s2_86",2,"kWh","TOTAL","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,29046,22945,"plan1",23000
"s2_86",2,"kWh","TOTAL","15%","Not Rounded","Texas","No Calculator","Graduate degree",0.625,0.15,29046,22945,"plan2",28000
"s2_87",1,"kWh","AC","15%","Rounded","Massachusetts","Calculator","College degree",0.75,0.15,0,322,"plan1",300
